i	j	iLIS_best	iLIS_avg	ipTM_best
485	8108	0.343	0.221	0.63
2711	9514	0.343	0.095	0.64
8728	12981	0.343	0.069	0.54
11394	1451	0.343	0.080	0.73
8938	9308	0.343	0.176	0.57
7216	13035	0.343	0.085	0.37
11448	5738	0.343	0.108	0.65
11463	12365	0.343	0.069	0.80
4133	13253	0.343	0.113	0.69
8956	12397	0.343	0.146	0.48
8957	12397	0.343	0.146	0.48
7242	4183	0.343	0.080	0.62
12794	1144	0.343	0.269	0.45
1011	12214	0.343	0.201	0.62
7219	11111	0.343	0.156	0.60
11410	9361	0.343	0.082	0.49
8217	13388	0.343	0.104	0.49
8956	11840	0.343	0.159	0.57
8652	9958	0.343	0.069	0.32
2783	3019	0.343	0.069	0.41
11463	7040	0.343	0.162	0.69
1492	5782	0.343	0.099	0.66
10212	12466	0.343	0.069	0.51
13326	504	0.343	0.134	0.60
8880	11122	0.343	0.161	0.58
11111	776	0.343	0.145	0.35
1401	9934	0.343	0.080	0.35
13519	8861	0.343	0.163	0.50
11411	774	0.343	0.204	0.61
9812	12463	0.343	0.081	0.58
1524	394	0.343	0.081	0.63
11412	13031	0.343	0.153	0.67
11400	12938	0.343	0.248	0.56
11395	8661	0.343	0.069	0.73
11677	759	0.343	0.074	0.56
9739	10414	0.343	0.181	0.55
979	983	0.343	0.240	0.69
7820	9986	0.343	0.069	0.36
8164	897	0.343	0.204	0.54
9739	7670	0.343	0.128	0.30
5415	8938	0.343	0.314	0.61
12078	8341	0.343	0.069	0.73
909	8940	0.343	0.173	0.47
8703	11148	0.343	0.111	0.62
794	8164	0.343	0.069	0.33
2250	12013	0.343	0.069	0.67
9739	129	0.343	0.069	0.34
1000	13397	0.343	0.154	0.23
2227	13146	0.343	0.189	0.41
7278	8993	0.343	0.090	0.56
1108	2285	0.342	0.074	0.60
12053	7274	0.342	0.080	0.44
11398	13158	0.342	0.168	0.65
1526	4145	0.342	0.106	0.53
6147	897	0.342	0.278	0.56
9800	8908	0.342	0.100	0.49
6891	6996	0.342	0.068	0.74
13896	10484	0.342	0.120	0.60
1529	8901	0.342	0.091	0.60
12890	3731	0.342	0.068	0.35
5751	244	0.342	0.257	0.50
9456	2739	0.342	0.226	0.55
501	12068	0.342	0.126	0.61
6766	963	0.342	0.146	0.48
7596	12802	0.342	0.239	0.32
5	344	0.342	0.086	0.36
11754	11195	0.342	0.068	0.42
12722	8055	0.342	0.152	0.58
2285	8073	0.342	0.126	0.59
6922	233	0.342	0.122	0.73
11463	6468	0.342	0.068	0.63
10636	5600	0.342	0.071	0.57
937	5845	0.342	0.068	0.35
407	9367	0.342	0.068	0.51
13519	9924	0.342	0.143	0.64
3090	668	0.342	0.134	0.52
10212	13995	0.342	0.078	0.64
3125	9587	0.342	0.124	0.59
8959	11840	0.342	0.134	0.57
8537	1414	0.342	0.072	0.68
8002	12851	0.342	0.068	0.66
11065	3998	0.342	0.119	0.71
12016	10981	0.342	0.121	0.65
7793	11604	0.342	0.103	0.46
3314	9687	0.342	0.251	0.62
11464	12166	0.342	0.254	0.63
1448	6060	0.342	0.068	0.50
2569	1267	0.342	0.149	0.54
898	2996	0.342	0.281	0.52
2569	7815	0.342	0.198	0.59
6899	10624	0.342	0.068	0.61
7086	897	0.342	0.135	0.55
8077	2739	0.342	0.149	0.56
7611	6498	0.342	0.240	0.56
6926	6828	0.342	0.075	0.73
7216	11321	0.342	0.233	0.41
12468	8940	0.342	0.101	0.60
12117	8071	0.342	0.135	0.48
13512	9888	0.342	0.110	0.46
12601	12360	0.342	0.089	0.44
7765	8992	0.342	0.068	0.32
9733	11788	0.342	0.111	0.55
11395	7567	0.342	0.111	0.62
898	1577	0.342	0.120	0.47
7506	9734	0.342	0.108	0.34
12890	895	0.342	0.118	0.51
12365	8232	0.342	0.095	0.50
2569	12166	0.342	0.091	0.56
781	244	0.342	0.068	0.51
11411	8860	0.342	0.156	0.66
11194	8108	0.342	0.136	0.57
11401	10780	0.342	0.222	0.32
514	1529	0.342	0.082	0.54
6922	4189	0.342	0.183	0.63
800	11213	0.342	0.115	0.73
12890	8869	0.342	0.265	0.36
11192	2556	0.342	0.089	0.50
10278	8672	0.342	0.103	0.59
11463	9649	0.342	0.139	0.63
763	13559	0.342	0.099	0.53
7278	8071	0.342	0.236	0.34
4750	11396	0.342	0.156	0.67
8320	7221	0.342	0.075	0.66
13152	2338	0.342	0.135	0.51
13037	898	0.342	0.246	0.46
12008	11117	0.342	0.078	0.45
6519	2524	0.342	0.143	0.80
11615	826	0.342	0.068	0.27
10196	1549	0.342	0.099	0.58
570	11396	0.342	0.173	0.81
7806	8073	0.342	0.068	0.45
12569	3125	0.342	0.068	0.57
61	4788	0.342	0.213	0.25
12938	897	0.342	0.226	0.56
12890	11650	0.342	0.118	0.34
13894	6926	0.342	0.187	0.76
11398	709	0.342	0.166	0.66
8042	11727	0.342	0.082	0.43
12657	6166	0.342	0.236	0.47
4133	12804	0.342	0.202	0.79
8860	8300	0.342	0.082	0.35
7474	10864	0.342	0.213	0.35
7474	9377	0.342	0.089	0.45
1566	9006	0.342	0.147	0.58
11401	1016	0.342	0.112	0.70
266	8938	0.342	0.184	0.63
7792	13270	0.342	0.114	0.34
10130	11918	0.342	0.232	0.38
1654	9334	0.342	0.316	0.29
586	10484	0.342	0.156	0.60
13989	13851	0.342	0.181	0.49
12931	11412	0.342	0.068	0.72
1529	11198	0.342	0.102	0.66
6095	5987	0.342	0.231	0.51
8227	4898	0.342	0.243	0.42
9739	10792	0.342	0.146	0.42
8077	4133	0.342	0.195	0.49
918	10484	0.342	0.068	0.68
898	7896	0.342	0.195	0.53
8131	4849	0.342	0.154	0.31
8395	10484	0.342	0.103	0.74
709	897	0.342	0.113	0.53
9978	2739	0.342	0.115	0.63
3	4898	0.341	0.251	0.61
9840	11394	0.341	0.068	0.71
11463	11650	0.341	0.089	0.75
6117	11608	0.341	0.314	0.37
7383	11507	0.341	0.106	0.62
10935	8535	0.341	0.205	0.37
5987	11226	0.341	0.198	0.71
6610	13828	0.341	0.085	0.67
10509	11396	0.341	0.114	0.63
12890	13816	0.341	0.213	0.35
7076	8108	0.341	0.121	0.72
8129	11971	0.341	0.291	0.30
7389	1071	0.341	0.073	0.47
12642	12476	0.341	0.170	0.33
979	982	0.341	0.278	0.69
8395	11604	0.341	0.199	0.55
7216	7658	0.341	0.277	0.40
7216	375	0.341	0.169	0.40
11605	1686	0.341	0.242	0.39
8871	244	0.341	0.078	0.59
484	11601	0.341	0.233	0.59
236	5738	0.341	0.076	0.58
7593	7221	0.341	0.072	0.57
898	11823	0.341	0.110	0.46
13816	11122	0.341	0.192	0.53
7611	13453	0.341	0.199	0.55
2606	8108	0.341	0.082	0.64
12250	13519	0.341	0.116	0.59
7665	11601	0.341	0.254	0.68
4133	5236	0.341	0.118	0.59
12542	2250	0.341	0.068	0.61
7976	3125	0.341	0.235	0.63
7092	3661	0.341	0.199	0.49
8606	13270	0.341	0.267	0.48
11235	3661	0.341	0.068	0.64
9685	5782	0.341	0.075	0.41
9026	11389	0.341	0.068	0.66
9944	8041	0.341	0.258	0.43
12053	7597	0.341	0.136	0.44
8950	3622	0.341	0.143	0.71
13407	9933	0.341	0.068	0.55
6221	9779	0.341	0.172	0.55
7216	8914	0.341	0.120	0.34
11390	9072	0.341	0.097	0.27
2591	516	0.341	0.122	0.38
7241	3827	0.341	0.089	0.70
1526	7670	0.341	0.195	0.54
11394	1565	0.341	0.135	0.76
670	4849	0.341	0.232	0.28
12131	1860	0.341	0.145	0.42
6561	11945	0.341	0.203	0.49
1144	9849	0.341	0.147	0.42
5914	11323	0.341	0.219	0.61
6958	7781	0.341	0.208	0.24
12890	10577	0.341	0.179	0.43
11967	11448	0.341	0.099	0.60
8959	12397	0.341	0.117	0.50
325	12921	0.341	0.111	0.61
11090	12681	0.341	0.148	0.35
11410	13024	0.341	0.070	0.49
11065	8093	0.341	0.158	0.54
9739	5236	0.341	0.172	0.29
13851	11357	0.341	0.068	0.73
5253	3199	0.341	0.168	0.57
8009	992	0.341	0.146	0.39
12164	236	0.341	0.068	0.57
11925	13555	0.341	0.196	0.40
13519	7555	0.341	0.144	0.67
6926	8001	0.341	0.220	0.66
4020	11781	0.341	0.239	0.27
6288	897	0.341	0.228	0.52
8942	11607	0.341	0.121	0.65
8939	12206	0.341	0.124	0.59
7219	10952	0.341	0.185	0.46
12250	6890	0.341	0.068	0.32
11111	3002	0.341	0.184	0.32
2828	1847	0.341	0.128	0.47
69	6561	0.341	0.094	0.53
9301	4133	0.341	0.148	0.58
10940	11508	0.341	0.086	0.55
13407	8071	0.341	0.114	0.46
8410	897	0.341	0.090	0.55
2235	244	0.341	0.068	0.67
13083	8938	0.341	0.206	0.45
11935	898	0.341	0.193	0.51
9380	2250	0.341	0.112	0.61
13234	12980	0.341	0.123	0.55
8880	11601	0.341	0.188	0.52
2569	6375	0.341	0.088	0.58
514	7806	0.341	0.075	0.45
4133	7266	0.341	0.114	0.66
10302	10309	0.341	0.240	0.61
12567	12981	0.341	0.213	0.33
4849	320	0.341	0.068	0.31
10260	13764	0.341	0.187	0.50
7437	10653	0.341	0.105	0.28
13407	11396	0.341	0.127	0.72
7269	2188	0.341	0.113	0.65
50	3423	0.341	0.112	0.56
13512	12962	0.340	0.217	0.45
11448	8539	0.340	0.125	0.76
407	626	0.340	0.189	0.48
7768	11600	0.340	0.188	0.43
944	11604	0.340	0.122	0.42
9680	8941	0.340	0.071	0.55
12929	8108	0.340	0.165	0.64
9755	12462	0.340	0.316	0.34
5827	11608	0.340	0.068	0.34
12456	4849	0.340	0.248	0.30
37	1144	0.340	0.085	0.43
898	7390	0.340	0.190	0.57
1566	13146	0.340	0.068	0.56
11463	13989	0.340	0.084	0.56
803	11609	0.340	0.068	0.37
12539	11399	0.340	0.068	0.50
7221	7011	0.340	0.068	0.69
9277	12234	0.340	0.131	0.27
11398	5618	0.340	0.075	0.63
6095	4690	0.340	0.115	0.57
11195	897	0.340	0.229	0.48
7188	11604	0.340	0.236	0.46
12547	2975	0.340	0.119	0.56
8651	10652	0.340	0.048	0.25
13095	13407	0.340	0.177	0.44
11400	6902	0.340	0.135	0.61
10333	898	0.340	0.215	0.47
8068	6991	0.340	0.089	0.46
781	6561	0.340	0.146	0.50
8079	8260	0.340	0.068	0.68
6561	4121	0.340	0.189	0.53
1343	2126	0.340	0.179	0.54
6891	10350	0.340	0.096	0.81
5987	10636	0.340	0.151	0.64
9560	3554	0.340	0.068	0.65
11600	12480	0.340	0.135	0.76
2491	5876	0.340	0.151	0.41
9739	8860	0.340	0.127	0.33
8993	6506	0.340	0.068	0.46
12928	11395	0.340	0.094	0.73
11402	13787	0.340	0.075	0.69
11111	6298	0.340	0.068	0.33
12833	11009	0.340	0.226	0.58
11402	6889	0.340	0.300	0.76
13253	11397	0.340	0.162	0.74
10801	11396	0.340	0.128	0.75
11401	1103	0.340	0.089	0.36
7844	9958	0.340	0.088	0.30
7221	12778	0.340	0.126	0.70
3725	897	0.340	0.135	0.56
11026	13033	0.340	0.124	0.63
8871	3125	0.340	0.089	0.48
12776	394	0.340	0.136	0.73
9739	8899	0.340	0.196	0.36
7451	8071	0.340	0.140	0.52
7763	2739	0.340	0.165	0.57
9106	8108	0.340	0.175	0.58
13769	11507	0.340	0.116	0.72
11448	8314	0.340	0.107	0.63
10636	6046	0.340	0.124	0.49
9755	12364	0.340	0.148	0.40
11400	1370	0.340	0.288	0.49
12503	11603	0.340	0.154	0.71
13512	8319	0.340	0.068	0.41
6293	11650	0.340	0.212	0.68
13671	1566	0.340	0.105	0.62
4133	2653	0.340	0.174	0.60
12851	6127	0.340	0.077	0.72
12830	11395	0.340	0.071	0.77
200	11627	0.340	0.187	0.81
13407	1566	0.340	0.132	0.66
10013	1566	0.340	0.133	0.65
6127	8071	0.340	0.068	0.47
8956	13968	0.340	0.229	0.41
11822	11604	0.340	0.144	0.47
9277	2569	0.340	0.132	0.64
12057	10280	0.340	0.080	0.45
10547	10951	0.340	0.068	0.52
11398	7665	0.339	0.159	0.67
5618	4849	0.339	0.079	0.35
10658	10997	0.339	0.253	0.34
12366	11601	0.339	0.097	0.52
12080	6982	0.339	0.068	0.68
9246	897	0.339	0.320	0.51
12991	2425	0.339	0.194	0.53
12681	8095	0.339	0.167	0.22
13975	9739	0.339	0.255	0.27
898	1118	0.339	0.147	0.44
13512	13152	0.339	0.174	0.29
11510	3261	0.339	0.119	0.62
7272	8909	0.339	0.068	0.46
6533	11507	0.339	0.069	0.76
12478	1071	0.339	0.068	0.44
2386	13090	0.339	0.287	0.41
10653	5336	0.339	0.068	0.33
7163	9958	0.339	0.200	0.34
7539	12837	0.339	0.068	0.35
8292	1529	0.339	0.181	0.61
8662	13512	0.339	0.214	0.55
8019	11192	0.339	0.176	0.56
9739	626	0.339	0.086	0.40
11600	9079	0.339	0.162	0.39
12507	12068	0.339	0.172	0.74
11205	11657	0.339	0.068	0.42
899	486	0.339	0.155	0.69
9915	4133	0.339	0.119	0.71
12240	898	0.339	0.114	0.47
7385	2569	0.339	0.104	0.51
13156	11604	0.339	0.068	0.43
13037	6561	0.339	0.135	0.46
12170	244	0.339	0.227	0.67
10484	8410	0.339	0.216	0.71
9029	12486	0.339	0.066	0.67
9272	1529	0.339	0.106	0.59
850	2569	0.339	0.130	0.58
10524	7874	0.339	0.128	0.62
12681	13115	0.339	0.068	0.28
1377	9932	0.339	0.081	0.68
11400	6519	0.339	0.244	0.55
8228	9542	0.339	0.107	0.26
11192	10466	0.339	0.133	0.47
10484	1000	0.339	0.114	0.60
6293	6420	0.339	0.068	0.57
7520	6458	0.339	0.176	0.40
829	2569	0.339	0.152	0.63
165	11293	0.339	0.174	0.61
7279	2002	0.339	0.068	0.48
447	11464	0.339	0.125	0.70
11917	6892	0.339	0.107	0.56
3090	12013	0.339	0.104	0.59
9739	11286	0.339	0.217	0.34
7664	12894	0.339	0.132	0.42
12890	11306	0.339	0.068	0.40
11021	11286	0.339	0.068	0.42
11401	1598	0.339	0.244	0.33
2089	1414	0.339	0.159	0.76
7941	8997	0.339	0.068	0.30
13990	11122	0.339	0.068	0.63
327	11464	0.339	0.143	0.68
6098	11	0.339	0.096	0.59
8240	3876	0.339	0.137	0.67
514	11604	0.339	0.285	0.42
3129	3207	0.339	0.068	0.64
11341	13063	0.339	0.164	0.63
10508	11006	0.339	0.103	0.36
7368	9535	0.339	0.232	0.28
7076	13851	0.339	0.273	0.48
11609	5754	0.339	0.068	0.72
3267	9541	0.339	0.068	0.67
3517	5049	0.339	0.081	0.72
9415	2338	0.339	0.068	0.52
9561	7726	0.339	0.068	0.64
12166	11615	0.339	0.142	0.31
9561	10640	0.339	0.068	0.64
13407	13713	0.339	0.086	0.38
7186	1144	0.338	0.068	0.50
12487	1138	0.338	0.107	0.62
2338	699	0.338	0.076	0.54
7941	11448	0.338	0.147	0.67
12346	11738	0.338	0.097	0.76
8928	268	0.338	0.128	0.58
197	11264	0.338	0.293	0.46
495	11014	0.338	0.068	0.29
7216	10575	0.338	0.294	0.69
8537	992	0.338	0.160	0.38
622	11448	0.338	0.105	0.67
9690	10322	0.338	0.068	0.66
2664	11018	0.338	0.202	0.38
225	9220	0.338	0.237	0.80
8861	897	0.338	0.142	0.43
7282	10020	0.338	0.068	0.67
8993	11362	0.338	0.079	0.39
8860	11400	0.338	0.129	0.45
898	14018	0.338	0.218	0.52
12966	7221	0.338	0.068	0.65
495	171	0.338	0.241	0.54
7241	12201	0.338	0.045	0.57
13559	2805	0.338	0.089	0.52
1056	6049	0.338	0.099	0.62
9476	8918	0.338	0.095	0.42
1609	3911	0.338	0.114	0.55
10212	13303	0.338	0.068	0.68
9550	8071	0.338	0.218	0.39
8129	978	0.338	0.034	0.29
2925	8993	0.338	0.068	0.56
7628	13405	0.338	0.218	0.67
7252	7556	0.338	0.110	0.52
12052	10981	0.338	0.202	0.37
11192	1598	0.338	0.138	0.47
1967	1495	0.338	0.087	0.58
12681	13816	0.338	0.130	0.27
852	5513	0.338	0.085	0.26
769	7872	0.338	0.179	0.63
6941	238	0.338	0.175	0.59
11464	8880	0.338	0.276	0.66
13512	66	0.338	0.096	0.44
11398	6133	0.338	0.169	0.67
11450	7896	0.338	0.182	0.74
12640	4540	0.338	0.074	0.39
11536	7737	0.338	0.166	0.67
11412	8651	0.338	0.167	0.63
10263	13563	0.338	0.205	0.31
8245	897	0.338	0.133	0.52
2	6773	0.338	0.088	0.55
478	11192	0.338	0.107	0.34
571	1529	0.338	0.309	0.53
9380	8108	0.338	0.174	0.61
7982	8071	0.338	0.068	0.65
9687	9541	0.338	0.068	0.70
8914	9934	0.338	0.087	0.40
13935	11609	0.338	0.124	0.34
900	11348	0.338	0.136	0.53
10325	11981	0.338	0.099	0.54
13152	10196	0.338	0.170	0.61
1087	3006	0.338	0.116	0.52
12469	13178	0.338	0.068	0.29
8258	11644	0.338	0.078	0.75
7942	9436	0.338	0.252	0.62
11400	7707	0.338	0.247	0.55
7221	1000	0.338	0.194	0.67
7934	10976	0.338	0.230	0.27
7259	12820	0.338	0.279	0.36
6164	7602	0.338	0.176	0.34
7282	8108	0.338	0.206	0.48
3	12126	0.338	0.130	0.70
11415	11111	0.338	0.068	0.40
13519	11773	0.338	0.068	0.56
8924	362	0.338	0.135	0.41
13857	8150	0.338	0.092	0.30
2	12946	0.337	0.215	0.61
9345	7091	0.337	0.073	0.47
485	12851	0.337	0.148	0.57
236	8166	0.337	0.190	0.63
504	14014	0.337	0.089	0.76
10958	11117	0.337	0.067	0.66
9739	11367	0.337	0.224	0.38
11402	3784	0.337	0.261	0.73
6901	13806	0.337	0.238	0.32
12068	12001	0.337	0.067	0.55
11096	9958	0.337	0.078	0.68
10212	10938	0.337	0.126	0.77
3125	12936	0.337	0.067	0.64
5806	7240	0.337	0.080	0.65
8264	11774	0.337	0.173	0.59
12681	670	0.337	0.147	0.24
886	13109	0.337	0.172	0.34
1526	11706	0.337	0.067	0.59
12890	12680	0.337	0.073	0.36
13851	1586	0.337	0.217	0.47
608	897	0.337	0.303	0.55
1891	13204	0.337	0.067	0.69
11057	11192	0.337	0.091	0.56
7517	12681	0.337	0.161	0.32
11599	6375	0.337	0.181	0.41
9106	1144	0.337	0.202	0.39
7763	1566	0.337	0.224	0.49
8146	7040	0.337	0.099	0.61
493	10237	0.337	0.115	0.58
7241	13727	0.337	0.134	0.70
12890	3558	0.337	0.108	0.37
3093	1138	0.337	0.067	0.70
13109	9932	0.337	0.153	0.61
9106	13519	0.337	0.259	0.42
11081	6298	0.337	0.067	0.63
7273	1166	0.337	0.099	0.41
3795	897	0.337	0.067	0.56
11402	7491	0.337	0.067	0.58
7700	1071	0.337	0.067	0.44
11463	933	0.337	0.157	0.69
7216	13203	0.337	0.150	0.36
286	9022	0.337	0.125	0.50
11777	4915	0.337	0.172	0.55
11026	11510	0.337	0.119	0.51
2338	1204	0.337	0.170	0.62
10541	898	0.337	0.143	0.50
5870	12936	0.337	0.067	0.75
7820	992	0.337	0.067	0.34
7733	9829	0.337	0.151	0.50
10774	12549	0.337	0.176	0.46
11401	10798	0.337	0.254	0.32
1366	9753	0.337	0.104	0.27
12303	495	0.337	0.192	0.49
10651	8456	0.337	0.255	0.54
7793	1529	0.337	0.113	0.65
9739	1018	0.337	0.164	0.63
439	6468	0.337	0.067	0.33
7274	7202	0.337	0.189	0.31
7076	7793	0.337	0.094	0.29
13022	1529	0.337	0.074	0.52
12851	10461	0.337	0.164	0.56
11065	774	0.337	0.071	0.63
8574	2739	0.337	0.209	0.56
12170	11464	0.337	0.077	0.70
773	9958	0.337	0.175	0.35
11464	13823	0.337	0.086	0.72
930	2569	0.337	0.242	0.57
9932	8878	0.337	0.067	0.61
6989	4195	0.337	0.150	0.49
12681	7554	0.337	0.096	0.25
12681	11023	0.337	0.109	0.58
11392	8093	0.337	0.087	0.33
13824	4095	0.337	0.131	0.37
12966	13559	0.337	0.067	0.43
5986	8938	0.337	0.067	0.57
12795	11397	0.337	0.134	0.77
9814	12851	0.337	0.090	0.70
5987	10005	0.337	0.105	0.59
236	11348	0.337	0.182	0.50
13041	13336	0.337	0.200	0.40
628	9923	0.337	0.247	0.56
11605	1420	0.337	0.109	0.38
11596	12659	0.337	0.247	0.46
7757	11463	0.337	0.147	0.64
7598	1313	0.337	0.119	0.49
13519	481	0.337	0.108	0.54
7407	6991	0.337	0.198	0.33
7405	11604	0.337	0.143	0.38
10987	767	0.337	0.094	0.25
8071	5351	0.337	0.131	0.42
933	1144	0.337	0.124	0.46
9243	5987	0.336	0.034	0.59
13706	10259	0.336	0.067	0.64
2250	6164	0.336	0.126	0.51
11602	8860	0.336	0.067	0.32
898	7491	0.336	0.171	0.51
11394	7767	0.336	0.259	0.70
13896	7221	0.336	0.214	0.61
13262	237	0.336	0.067	0.71
6426	11781	0.336	0.067	0.32
66	8808	0.336	0.242	0.48
12070	13678	0.336	0.120	0.57
3661	4477	0.336	0.120	0.55
1566	11367	0.336	0.230	0.56
8446	8013	0.336	0.242	0.52
7244	1084	0.336	0.090	0.60
11415	11397	0.336	0.121	0.72
8445	6383	0.336	0.165	0.57
8698	11398	0.336	0.108	0.65
2660	11111	0.336	0.094	0.34
9357	10952	0.336	0.111	0.49
4133	4446	0.336	0.121	0.54
4302	1948	0.336	0.078	0.47
11464	7767	0.336	0.230	0.63
7793	11601	0.336	0.221	0.58
10601	9932	0.336	0.067	0.62
11402	7555	0.336	0.141	0.65
2524	9607	0.336	0.126	0.71
8993	3261	0.336	0.181	0.39
7485	13017	0.336	0.122	0.28
8093	11608	0.336	0.090	0.38
608	1144	0.336	0.170	0.45
7586	6514	0.336	0.098	0.59
13560	8916	0.336	0.091	0.30
12681	2661	0.336	0.089	0.24
7385	11463	0.336	0.252	0.57
898	8075	0.336	0.142	0.52
1131	10484	0.336	0.174	0.65
12257	2739	0.336	0.212	0.54
11695	3877	0.336	0.067	0.70
43	11400	0.336	0.154	0.44
898	8341	0.336	0.288	0.53
12318	13988	0.336	0.157	0.28
7216	11900	0.336	0.121	0.40
13519	6147	0.336	0.067	0.69
898	13253	0.336	0.071	0.53
1293	1526	0.336	0.076	0.45
5987	2965	0.336	0.066	0.72
6445	1324	0.336	0.067	0.44
2371	1379	0.336	0.107	0.59
11199	4690	0.336	0.067	0.73
2338	1420	0.336	0.212	0.54
5987	2569	0.336	0.053	0.66
7658	12681	0.336	0.212	0.24
11463	7458	0.336	0.135	0.56
11402	5351	0.336	0.196	0.66
12852	1634	0.336	0.164	0.38
10236	511	0.336	0.080	0.43
7221	7566	0.336	0.148	0.60
9549	8993	0.336	0.095	0.46
1640	6327	0.336	0.222	0.57
4726	12566	0.336	0.080	0.38
7216	12329	0.336	0.124	0.27
9932	7426	0.336	0.130	0.56
244	11795	0.336	0.110	0.66
12365	12771	0.336	0.114	0.77
799	11402	0.336	0.085	0.72
7980	11610	0.336	0.105	0.39
12672	8071	0.336	0.224	0.42
6095	5813	0.336	0.190	0.57
12851	4446	0.336	0.070	0.70
8641	897	0.336	0.138	0.56
7237	9819	0.336	0.067	0.66
13444	12547	0.336	0.067	0.58
11613	237	0.336	0.227	0.48
11394	8293	0.336	0.146	0.73
13795	13806	0.336	0.194	0.23
8071	11373	0.336	0.076	0.50
8316	11412	0.336	0.233	0.65
11464	12468	0.336	0.162	0.67
13221	1144	0.336	0.186	0.40
7385	1526	0.336	0.225	0.53
8955	8938	0.336	0.254	0.71
13995	394	0.335	0.103	0.75
8880	12837	0.335	0.279	0.37
13156	9933	0.335	0.074	0.58
10991	13856	0.335	0.177	0.41
8071	232	0.335	0.124	0.64
4690	2965	0.335	0.095	0.60
11316	8859	0.335	0.067	0.53
8957	11840	0.335	0.151	0.57
900	8918	0.335	0.190	0.69
2604	9688	0.335	0.187	0.43
1529	8410	0.335	0.224	0.66
9739	2971	0.335	0.143	0.43
11395	2833	0.335	0.122	0.78
10439	6053	0.335	0.185	0.61
9663	2219	0.335	0.228	0.58
6959	1144	0.335	0.203	0.43
12456	237	0.335	0.070	0.61
7274	12668	0.335	0.076	0.44
5992	9381	0.335	0.067	0.37
13881	1331	0.335	0.163	0.47
13975	1071	0.335	0.168	0.36
627	1529	0.335	0.098	0.64
7221	9006	0.335	0.067	0.50
626	992	0.335	0.188	0.39
9551	1529	0.335	0.159	0.56
7216	6519	0.335	0.072	0.45
240	5454	0.335	0.083	0.66
8129	10508	0.335	0.215	0.27
13894	12851	0.335	0.182	0.80
5253	1416	0.335	0.153	0.55
12215	8938	0.335	0.218	0.48
10749	9728	0.335	0.230	0.49
7271	12851	0.335	0.088	0.71
3661	4320	0.335	0.131	0.58
6891	9542	0.335	0.225	0.79
11819	6221	0.335	0.173	0.49
11819	3125	0.335	0.239	0.67
8712	1138	0.335	0.116	0.58
8895	6060	0.335	0.244	0.49
108	412	0.335	0.087	0.71
1200	11601	0.335	0.067	0.68
11464	7823	0.335	0.195	0.71
8319	8997	0.335	0.191	0.32
138	1138	0.335	0.128	0.44
13563	11400	0.335	0.072	0.41
11329	13329	0.335	0.067	0.55
6561	7540	0.335	0.071	0.61
12136	8071	0.335	0.302	0.43
12526	9549	0.335	0.124	0.29
69	7221	0.335	0.132	0.61
12811	11412	0.335	0.098	0.76
11400	9246	0.335	0.313	0.50
13394	5987	0.335	0.124	0.58
13519	12466	0.335	0.161	0.57
11450	2184	0.335	0.184	0.67
9739	7566	0.335	0.171	0.33
13656	7381	0.335	0.267	0.54
13160	30	0.335	0.124	0.50
5782	776	0.335	0.105	0.54
10325	13968	0.335	0.103	0.42
794	11507	0.335	0.124	0.60
8146	7980	0.335	0.178	0.51
2739	3878	0.335	0.151	0.50
1650	13978	0.335	0.151	0.30
11972	12014	0.335	0.074	0.40
12098	12936	0.335	0.067	0.49
11063	898	0.335	0.197	0.53
8915	900	0.335	0.103	0.75
13031	802	0.335	0.126	0.25
898	13067	0.335	0.077	0.52
2030	1609	0.335	0.083	0.52
992	774	0.335	0.145	0.27
11748	8672	0.335	0.067	0.61
12427	3352	0.335	0.129	0.37
8129	11657	0.335	0.099	0.30
2338	8901	0.335	0.067	0.69
7221	476	0.335	0.223	0.76
13261	12499	0.335	0.244	0.81
12594	1526	0.335	0.117	0.54
992	8292	0.335	0.117	0.36
1566	9311	0.335	0.076	0.62
11806	495	0.335	0.069	0.52
4133	1562	0.335	0.300	0.62
237	7741	0.335	0.067	0.60
3346	12851	0.335	0.161	0.78
11752	13113	0.335	0.080	0.28
7006	11234	0.335	0.093	0.68
11464	820	0.335	0.297	0.71
886	11213	0.335	0.271	0.52
837	2285	0.334	0.067	0.48
447	899	0.334	0.098	0.67
13672	13519	0.334	0.067	0.58
9301	11395	0.334	0.206	0.67
11401	585	0.334	0.137	0.75
13022	11111	0.334	0.071	0.53
10413	11615	0.334	0.067	0.36
11399	10575	0.334	0.121	0.61
8922	837	0.334	0.069	0.30
12487	8108	0.334	0.300	0.60
11400	10265	0.334	0.217	0.56
11090	544	0.334	0.077	0.26
3661	4533	0.334	0.130	0.51
197	4898	0.334	0.128	0.46
7397	3090	0.334	0.067	0.58
11450	6426	0.334	0.080	0.69
4133	1401	0.334	0.116	0.51
12187	13106	0.334	0.124	0.57
8424	866	0.334	0.207	0.64
11412	11362	0.334	0.121	0.58
11448	8341	0.334	0.189	0.65
8071	7426	0.334	0.112	0.43
3090	8881	0.334	0.098	0.22
13063	7602	0.334	0.180	0.26
6891	170	0.334	0.122	0.77
12669	11065	0.334	0.122	0.60
13407	7707	0.334	0.114	0.34
1526	11773	0.334	0.099	0.62
12811	11450	0.334	0.135	0.73
10513	6890	0.334	0.069	0.31
8446	6260	0.334	0.067	0.34
12562	7064	0.334	0.169	0.47
2569	1524	0.334	0.148	0.61
